,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
16032,46.0,blue-collar,married,basic.4y,no,yes,no,cellular,jul,tue,152.0,1.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no
34633,23.0,student,single,high.school,no,yes,no,cellular,may,thu,143.0,2.0,999.0,1.0,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1,no
28577,36.0,housemaid,married,basic.4y,no,yes,no,cellular,apr,wed,310.0,7.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,no
14553,36.0,blue-collar,married,basic.4y,no,no,no,cellular,jul,tue,1615.0,3.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,yes
11027,43.0,management,married,high.school,no,no,no,telephone,jun,wed,48.0,10.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
26891,46.0,blue-collar,married,basic.4y,no,yes,yes,cellular,nov,thu,60.0,2.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
14528,39.0,blue-collar,married,university.degree,no,yes,yes,cellular,jul,tue,156.0,4.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no
25893,48.0,services,divorced,basic.4y,no,no,no,cellular,nov,wed,134.0,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
38776,38.0,admin.,married,university.degree,no,no,no,cellular,nov,thu,126.0,1.0,7.0,4.0,failure,-3.4,92.649,-30.1,0.7140000000000001,5017.5,yes
33412,31.0,blue-collar,single,basic.9y,no,yes,no,cellular,may,tue,22.0,8.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no
2593,36.0,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,267.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
15224,31.0,self-employed,divorced,university.degree,no,yes,no,cellular,jul,thu,275.0,3.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no
35520,30.0,admin.,married,high.school,no,yes,no,cellular,may,mon,169.0,1.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,no
3879,43.0,blue-collar,married,university.degree,no,no,no,telephone,may,fri,512.0,6.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
29300,36.0,blue-collar,married,basic.9y,no,yes,no,cellular,apr,fri,218.0,4.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
14047,42.0,management,divorced,university.degree,no,yes,no,cellular,jul,fri,215.0,2.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
16662,54.0,housemaid,married,basic.4y,no,yes,no,cellular,jul,wed,198.0,13.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
19331,33.0,technician,single,professional.course,no,no,no,cellular,aug,wed,732.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
29326,34.0,blue-collar,divorced,basic.4y,no,no,no,cellular,apr,fri,204.0,5.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
11065,52.0,blue-collar,married,basic.4y,no,no,no,telephone,jun,wed,23.0,7.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
14590,31.0,admin.,single,high.school,no,no,no,cellular,jul,tue,355.0,1.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no
19286,31.0,admin.,single,university.degree,no,yes,no,cellular,aug,wed,166.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
23960,34.0,technician,married,university.degree,no,yes,no,cellular,aug,fri,168.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
38354,32.0,admin.,single,university.degree,no,no,no,cellular,oct,fri,147.0,2.0,6.0,1.0,success,-3.4,92.431,-26.9,0.7390000000000001,5017.5,no
19089,35.0,admin.,married,basic.9y,no,yes,no,cellular,aug,tue,148.0,2.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
17823,57.0,technician,married,basic.9y,no,no,no,cellular,jul,tue,94.0,1.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no
14200,29.0,management,single,university.degree,no,yes,no,cellular,jul,mon,138.0,3.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
5823,47.0,technician,married,basic.9y,no,no,no,telephone,may,mon,83.0,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
37571,28.0,unemployed,married,professional.course,no,no,no,cellular,aug,fri,276.0,2.0,999.0,0.0,nonexistent,-2.9,92.20100000000001,-31.4,0.8690000000000001,5076.2,yes
21811,55.0,services,married,basic.4y,no,no,yes,cellular,aug,wed,64.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
9000,52.0,housemaid,married,basic.4y,no,no,no,telephone,jun,thu,92.0,2.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,no
30219,38.0,self-employed,married,professional.course,no,yes,no,cellular,apr,thu,779.0,2.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
27560,51.0,technician,married,professional.course,no,yes,no,cellular,nov,fri,229.0,2.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
14078,29.0,services,married,high.school,no,yes,yes,cellular,jul,mon,151.0,2.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
10145,39.0,entrepreneur,married,high.school,no,yes,no,telephone,jun,thu,582.0,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
26521,38.0,management,single,university.degree,no,no,no,cellular,nov,thu,69.0,4.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
11243,52.0,services,divorced,high.school,no,yes,no,telephone,jun,thu,297.0,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
39973,50.0,blue-collar,married,basic.4y,no,no,no,cellular,jun,tue,135.0,4.0,999.0,1.0,failure,-1.7,94.055,-39.8,0.7609999999999999,4991.6,no
29074,38.0,blue-collar,married,basic.9y,no,no,no,cellular,apr,fri,9.0,1.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
4663,33.0,blue-collar,married,basic.4y,no,yes,yes,telephone,may,wed,207.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
9744,37.0,blue-collar,divorced,basic.9y,no,yes,yes,telephone,jun,mon,332.0,2.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
20073,49.0,services,married,high.school,no,no,no,cellular,aug,mon,212.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
31725,48.0,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,313.0,1.0,999.0,2.0,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
30777,28.0,blue-collar,single,basic.9y,no,no,no,cellular,may,tue,718.0,1.0,999.0,1.0,failure,-1.8,92.89299999999999,-46.2,1.344,5099.1,no
16545,34.0,technician,married,professional.course,no,no,no,cellular,jul,wed,511.0,3.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
5731,41.0,unemployed,married,basic.9y,no,yes,yes,telephone,may,mon,895.0,4.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes
9355,34.0,services,married,high.school,no,yes,no,telephone,jun,fri,82.0,3.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
3262,34.0,admin.,single,high.school,no,no,no,telephone,may,thu,80.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
35349,32.0,blue-collar,single,basic.9y,no,yes,no,cellular,may,fri,11.0,8.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no
25203,44.0,blue-collar,married,professional.course,no,no,no,cellular,nov,tue,214.0,2.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,no
37446,42.0,technician,married,professional.course,no,yes,no,cellular,aug,wed,246.0,1.0,999.0,0.0,nonexistent,-2.9,92.20100000000001,-31.4,0.879,5076.2,no
14337,46.0,blue-collar,married,basic.9y,no,yes,yes,cellular,jul,mon,194.0,3.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
19194,53.0,admin.,married,university.degree,no,no,no,cellular,aug,wed,384.0,5.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
10417,32.0,services,married,high.school,no,no,no,telephone,jun,mon,244.0,3.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
31525,38.0,admin.,single,university.degree,no,no,no,cellular,may,thu,219.0,2.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
1634,30.0,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,198.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
7078,36.0,services,married,high.school,no,yes,no,telephone,may,thu,117.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
34469,40.0,blue-collar,married,basic.4y,no,no,no,cellular,may,thu,104.0,1.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no
5584,39.0,blue-collar,single,university.degree,no,no,no,telephone,may,mon,168.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
27718,26.0,student,single,basic.9y,no,yes,no,cellular,mar,mon,294.0,3.0,999.0,0.0,nonexistent,-1.8,92.84299999999999,-50.0,1.811,5099.1,yes
16890,32.0,technician,single,university.degree,no,yes,no,telephone,jul,thu,119.0,2.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
7474,24.0,technician,single,professional.course,no,yes,yes,telephone,may,fri,447.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
29818,25.0,self-employed,single,university.degree,no,yes,no,cellular,apr,mon,66.0,3.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
30254,24.0,admin.,single,university.degree,no,yes,no,cellular,apr,thu,103.0,3.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
33411,44.0,unemployed,married,high.school,no,yes,no,cellular,may,tue,215.0,1.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no
23133,38.0,technician,married,university.degree,no,yes,no,cellular,aug,tue,95.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
4703,55.0,admin.,single,university.degree,no,yes,yes,telephone,may,wed,415.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
25967,31.0,technician,single,professional.course,no,no,no,cellular,nov,wed,220.0,1.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
38561,67.0,admin.,married,basic.4y,no,no,no,cellular,oct,thu,299.0,2.0,2.0,2.0,success,-3.4,92.431,-26.9,0.722,5017.5,yes
16238,30.0,admin.,single,university.degree,no,no,yes,cellular,jul,tue,135.0,2.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no
18205,25.0,admin.,single,high.school,no,yes,no,cellular,jul,wed,62.0,11.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
18749,27.0,admin.,single,high.school,no,no,no,cellular,jul,thu,10.0,20.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no
28505,25.0,admin.,single,university.degree,no,no,no,cellular,apr,tue,247.0,1.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.423,5099.1,no
22112,48.0,services,married,high.school,no,yes,no,cellular,aug,thu,310.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
17990,45.0,admin.,married,university.degree,no,no,no,cellular,jul,wed,520.0,4.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
13789,35.0,blue-collar,married,basic.9y,no,no,no,cellular,jul,thu,1399.0,1.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,yes
7222,43.0,technician,married,university.degree,no,no,no,telephone,may,thu,84.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
9418,38.0,admin.,single,university.degree,no,yes,no,telephone,jun,fri,188.0,7.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
590,32.0,technician,married,professional.course,no,no,no,telephone,may,tue,1906.0,3.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
35136,37.0,technician,single,professional.course,no,no,yes,cellular,may,fri,20.0,6.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no
14592,32.0,services,single,university.degree,no,no,no,cellular,jul,tue,981.0,1.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,yes
16129,39.0,technician,married,professional.course,no,no,yes,cellular,jul,tue,90.0,1.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no
36118,34.0,services,married,high.school,no,no,no,cellular,may,wed,71.0,3.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.27,5099.1,no
20834,33.0,technician,married,university.degree,no,no,no,cellular,aug,thu,75.0,2.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
7415,34.0,services,married,high.school,no,no,no,telephone,may,fri,103.0,5.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
37398,25.0,self-employed,single,university.degree,no,no,no,cellular,aug,wed,169.0,2.0,999.0,1.0,failure,-2.9,92.20100000000001,-31.4,0.879,5076.2,no
1218,47.0,services,married,high.school,no,yes,no,telephone,may,thu,231.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
12474,40.0,blue-collar,married,basic.9y,no,no,no,cellular,jul,mon,56.0,4.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
31440,34.0,admin.,married,university.degree,no,no,no,telephone,may,wed,149.0,4.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no
34493,33.0,admin.,single,high.school,no,yes,no,cellular,may,thu,30.0,1.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,no
8609,25.0,student,single,high.school,no,no,yes,telephone,jun,wed,433.0,2.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
25781,31.0,technician,married,basic.9y,no,yes,no,cellular,nov,wed,17.0,5.0,999.0,1.0,failure,-0.1,93.2,-42.0,4.12,5195.8,no
33433,28.0,technician,single,basic.9y,no,yes,no,cellular,may,tue,409.0,1.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,yes
16339,29.0,blue-collar,single,basic.9y,no,yes,no,cellular,jul,tue,262.0,1.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no
34944,43.0,blue-collar,married,high.school,no,yes,no,cellular,may,fri,48.0,1.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no
16631,37.0,blue-collar,married,basic.9y,no,yes,no,cellular,jul,wed,1090.0,12.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
30460,81.0,retired,married,basic.9y,no,no,no,cellular,may,mon,170.0,2.0,999.0,1.0,failure,-1.8,92.89299999999999,-46.2,1.354,5099.1,no
28256,44.0,blue-collar,single,basic.9y,no,yes,no,cellular,apr,tue,581.0,2.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,no
10007,49.0,blue-collar,divorced,basic.4y,no,no,no,telephone,jun,wed,122.0,5.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
1572,39.0,retired,single,high.school,no,no,no,telephone,may,thu,109.0,4.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
36722,36.0,technician,single,professional.course,no,yes,no,cellular,jun,fri,126.0,2.0,3.0,1.0,success,-2.9,92.963,-40.8,1.268,5076.2,yes
18631,54.0,blue-collar,married,basic.9y,no,yes,no,telephone,jul,thu,28.0,1.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no
18378,39.0,services,married,high.school,no,yes,no,cellular,jul,thu,68.0,2.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,no
21527,47.0,services,married,basic.4y,no,yes,no,cellular,aug,tue,122.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
15113,24.0,admin.,single,high.school,no,yes,no,cellular,jul,thu,259.0,1.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no
7766,55.0,technician,married,basic.9y,no,no,no,telephone,jun,mon,80.0,3.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
15980,36.0,blue-collar,single,basic.9y,no,yes,no,cellular,jul,mon,445.0,4.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
9855,52.0,admin.,divorced,basic.6y,no,yes,no,telephone,jun,wed,219.0,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
15648,32.0,admin.,divorced,basic.9y,no,yes,no,cellular,jul,mon,118.0,3.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
9922,40.0,entrepreneur,married,basic.9y,no,yes,no,telephone,jun,wed,103.0,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
21319,30.0,admin.,single,university.degree,no,no,no,cellular,aug,mon,37.0,2.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
12046,29.0,admin.,single,high.school,no,no,no,telephone,jun,fri,433.0,4.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,no
31680,38.0,blue-collar,divorced,high.school,no,yes,no,cellular,may,thu,158.0,1.0,999.0,1.0,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
27644,35.0,self-employed,married,university.degree,no,no,no,cellular,nov,fri,8.0,3.0,999.0,0.0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
16189,44.0,admin.,married,university.degree,no,yes,no,cellular,jul,tue,263.0,2.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no
8079,44.0,unemployed,married,professional.course,no,no,no,telephone,jun,mon,392.0,3.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
32371,34.0,blue-collar,married,university.degree,no,yes,yes,cellular,may,fri,183.0,1.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
2785,35.0,admin.,married,high.school,no,yes,no,telephone,may,wed,35.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
30711,36.0,blue-collar,married,basic.4y,no,no,no,cellular,may,tue,234.0,1.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,no
29351,35.0,blue-collar,married,professional.course,no,no,no,cellular,apr,fri,317.0,2.0,999.0,1.0,failure,-1.8,93.075,-47.1,1.405,5099.1,no
17093,44.0,admin.,married,university.degree,no,no,no,cellular,jul,fri,735.0,1.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,yes
12704,52.0,housemaid,married,basic.4y,no,yes,no,cellular,jul,mon,88.0,1.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
21704,32.0,admin.,single,university.degree,no,yes,yes,cellular,aug,tue,221.0,8.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
11259,37.0,blue-collar,divorced,basic.9y,no,no,no,telephone,jun,thu,232.0,1.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
23229,54.0,admin.,married,high.school,no,no,no,cellular,aug,tue,84.0,5.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6720,39.0,services,married,high.school,no,no,no,telephone,may,wed,239.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
11772,46.0,admin.,divorced,university.degree,no,yes,no,telephone,jun,fri,14.0,12.0,999.0,0.0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
17086,31.0,self-employed,married,university.degree,no,yes,no,cellular,jul,fri,298.0,1.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
20387,38.0,technician,married,high.school,no,no,no,cellular,aug,tue,234.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
19260,52.0,technician,married,professional.course,no,no,no,cellular,aug,wed,139.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
15659,48.0,services,divorced,high.school,no,no,yes,cellular,jul,mon,88.0,4.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
14074,46.0,housemaid,married,basic.4y,no,no,no,cellular,jul,fri,1649.0,2.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,yes
29764,31.0,services,divorced,high.school,no,yes,no,cellular,apr,mon,97.0,1.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
12431,41.0,blue-collar,married,basic.9y,no,no,no,cellular,jul,mon,126.0,3.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
21169,31.0,technician,single,university.degree,no,yes,no,cellular,aug,mon,143.0,2.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
32737,45.0,blue-collar,divorced,basic.4y,no,yes,no,cellular,may,mon,190.0,1.0,999.0,1.0,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no
3562,53.0,technician,married,high.school,no,no,no,telephone,may,fri,178.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
16476,28.0,admin.,single,university.degree,no,yes,no,cellular,jul,wed,156.0,2.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
32665,31.0,technician,single,university.degree,no,yes,no,cellular,may,mon,1514.0,1.0,999.0,1.0,failure,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,yes
38169,71.0,retired,married,basic.4y,no,no,no,cellular,oct,thu,250.0,2.0,999.0,2.0,failure,-3.4,92.431,-26.9,0.754,5017.5,no
15001,30.0,admin.,married,basic.6y,no,yes,no,cellular,jul,thu,397.0,1.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,no
32497,43.0,blue-collar,married,basic.4y,no,no,no,cellular,may,fri,518.0,3.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
19894,40.0,technician,married,high.school,no,yes,no,cellular,aug,fri,419.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,yes
3025,26.0,blue-collar,single,basic.9y,no,no,no,telephone,may,wed,738.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
40067,21.0,student,single,university.degree,no,yes,no,cellular,jul,thu,968.0,1.0,13.0,2.0,failure,-1.7,94.215,-40.3,0.81,4991.6,yes
20713,52.0,admin.,married,university.degree,no,yes,no,cellular,aug,wed,81.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6824,26.0,blue-collar,single,basic.9y,no,yes,no,telephone,may,wed,335.0,2.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
18889,48.0,admin.,married,basic.9y,no,no,no,cellular,aug,mon,307.0,1.0,999.0,0.0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
2126,34.0,blue-collar,single,basic.6y,no,yes,no,telephone,may,mon,891.0,1.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
28945,32.0,blue-collar,married,basic.9y,no,no,no,cellular,apr,fri,135.0,1.0,999.0,0.0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
31692,45.0,management,married,university.degree,no,yes,no,cellular,may,thu,239.0,1.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
4187,33.0,management,married,university.degree,no,yes,no,telephone,may,mon,396.0,9.0,999.0,0.0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,no
34514,30.0,services,single,high.school,no,yes,no,cellular,may,thu,74.0,1.0,999.0,1.0,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1,no
33243,26.0,blue-collar,married,basic.4y,no,no,no,cellular,may,tue,54.0,1.0,999.0,0.0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no
16882,35.0,blue-collar,married,university.degree,no,yes,no,cellular,jul,thu,120.0,1.0,999.0,0.0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
